match_id,sport,league,home_team,away_team,match_date,home_win_odds,away_win_odds,draw_odds,implied_home,implied_away,implied_draw,win_pct_home_last5,win_pct_away_last5,rest_days_home,rest_days_away,avg_home_odds_last5,avg_away_odds_last5,result
fd_Premier League_West Ham_Brentford_20251020,soccer,Premier League,West Ham,Brentford,2025-10-20T00:00:00,2.54,2.87,3.43,0.38087371015356275,0.3370798689163935,0.28204642093004356,0.8,0.4,3.0,3.0,3.2399999999999998,3.418,away_win
fd_Premier League_Leeds_West Ham_20251024,soccer,Premier League,Leeds,West Ham,2025-10-24T00:00:00,1.82,4.72,3.72,0.5333786969306666,0.20566720940970623,0.26095409365962724,0.8,0.2,3.0,3.0,2.686,6.144,home_win
fd_Premier League_Chelsea_Sunderland_20251025,soccer,Premier League,Chelsea,Sunderland,2025-10-25T00:00:00,1.38,8.0,5.22,0.6959582425054497,0.12005279683219004,0.18398896066236023,0.4,0.2,3.0,3.0,2.3619999999999997,5.6339999999999995,away_win
fd_Premier League_Newcastle_Fulham_20251025,soccer,Premier League,Newcastle,Fulham,2025-10-25T00:00:00,1.65,5.59,3.97,0.5845262772511411,0.1725345898862939,0.24293913286256494,1.0,0.2,3.0,3.0,2.3280000000000003,3.9899999999999998,home_win
fd_Premier League_Man United_Brighton_20251025,soccer,Premier League,Man United,Brighton,2025-10-25T00:00:00,2.0,3.57,3.92,0.4829918824893699,0.2705836876691148,0.24642442984151525,0.4,0.0,3.0,3.0,2.2640000000000002,3.1239999999999997,home_win
fd_Premier League_Brentford_Liverpool_20251025,soccer,Premier League,Brentford,Liverpool,2025-10-25T00:00:00,4.25,1.78,4.18,0.22704635890925953,0.5421050704294118,0.2308485706613285,0.6,0.2,3.0,3.0,3.4219999999999997,2.2800000000000002,home_win
fd_Premier League_Arsenal_Crystal Palace_20251026,soccer,Premier League,Arsenal,Crystal Palace,2025-10-26T00:00:00,1.44,7.49,4.71,0.6675617219122013,0.12834297457324031,0.20409530351455837,0.4,0.0,3.0,3.0,1.6079999999999999,3.79,home_win
fd_Premier League_Aston Villa_Man City_20251026,soccer,Premier League,Aston Villa,Man City,2025-10-26T00:00:00,4.24,1.81,4.06,0.22795262645250547,0.533988473015814,0.23805890053168066,0.8,0.2,3.0,3.0,2.368,2.162,home_win
fd_Premier League_Bournemouth_Nott'm Forest_20251026,soccer,Premier League,Bournemouth,Nott'm Forest,2025-10-26T00:00:00,1.79,4.48,3.96,0.5400810998404793,0.21579133230233433,0.24412756785718637,0.8,0.2,3.0,3.0,2.052,4.662000000000001,home_win
fd_Premier League_Wolves_Burnley_20251026,soccer,Premier League,Wolves,Burnley,2025-10-26T00:00:00,2.0,4.18,3.39,0.48345627119569295,0.23131879004578612,0.2852249387585209,0.6,0.4,3.0,3.0,3.6119999999999997,6.9,away_win
fd_Premier League_Everton_Tottenham_20251026,soccer,Premier League,Everton,Tottenham,2025-10-26T00:00:00,2.42,3.13,3.33,0.4000176542153277,0.3092788253038636,0.2907035204808087,0.6,0.8,3.0,3.0,2.3939999999999997,3.378,away_win
fd_Premier League_Brighton_Leeds_20251101,soccer,Premier League,Brighton,Leeds,2025-11-01T00:00:00,1.89,4.15,3.77,0.5110520247074081,0.2327441751077111,0.2562038001848809,0.6,0.2,3.0,3.0,2.548,3.29,home_win
fd_Premier League_Burnley_Arsenal_20251101,soccer,Premier League,Burnley,Arsenal,2025-11-01T00:00:00,9.99,1.28,6.26,0.09614890793329284,0.7504121798856216,0.15343891218108555,0.6,0.4,3.0,3.0,6.358,1.6620000000000001,away_win
fd_Premier League_Crystal Palace_Brentford_20251101,soccer,Premier League,Crystal Palace,Brentford,2025-11-01T00:00:00,1.94,4.01,3.68,0.49727383624146604,0.24057636965297857,0.2621497941055554,0.6,0.4,3.0,3.0,2.57,3.418,home_win
fd_Premier League_Fulham_Wolves_20251101,soccer,Premier League,Fulham,Wolves,2025-11-01T00:00:00,1.88,4.56,3.54,0.514574248336011,0.2121490322087063,0.2732767194552827,0.8,0.2,3.0,3.0,2.788,5.904,home_win
fd_Premier League_Nott'm Forest_Man United_20251101,soccer,Premier League,Nott'm Forest,Man United,2025-11-01T00:00:00,3.43,2.06,3.87,0.28158278615856824,0.4688490080213054,0.24956820582012637,0.6,0.2,3.0,3.0,2.592,3.272,draw
fd_Premier League_Tottenham_Chelsea_20251101,soccer,Premier League,Tottenham,Chelsea,2025-11-01T00:00:00,2.73,2.56,3.63,0.3548021304621728,0.3783632094381765,0.2668346600996506,0.0,0.6,3.0,3.0,2.154,2.0620000000000003,away_win
fd_Premier League_Liverpool_Aston Villa_20251101,soccer,Premier League,Liverpool,Aston Villa,2025-11-01T00:00:00,1.66,5.07,4.21,0.5808160655247011,0.19016857372209145,0.22901536075320755,0.8,0.2,3.0,3.0,1.48,3.232,home_win
fd_Premier League_West Ham_Newcastle_20251102,soccer,Premier League,West Ham,Newcastle,2025-11-02T00:00:00,5.07,1.63,4.45,0.1904850692374557,0.5924903687324543,0.21702456203009,0.8,0.0,3.0,3.0,3.2399999999999998,2.3600000000000003,home_win
fd_Premier League_Man City_Bournemouth_20251102,soccer,Premier League,Man City,Bournemouth,2025-11-02T00:00:00,1.51,6.02,4.75,0.6374602353665034,0.15989451086435552,0.20264525376914108,0.8,0.0,3.0,3.0,1.55,3.526,home_win
fd_Premier League_Sunderland_Everton_20251103,soccer,Premier League,Sunderland,Everton,2025-11-03T00:00:00,2.82,2.75,3.18,0.34337746784149276,0.35211798520473075,0.3045045469537766,0.4,0.2,3.0,3.0,3.876,5.014,draw
fd_Premier League_Tottenham_Man United_20251108,soccer,Premier League,Tottenham,Man United,2025-11-08T00:00:00,2.72,2.58,3.59,0.35562842201454425,0.37492608832541097,0.26944548966004467,0.0,0.2,3.0,3.0,2.154,3.272,draw
fd_Premier League_Everton_Fulham_20251108,soccer,Premier League,Everton,Fulham,2025-11-08T00:00:00,2.26,3.41,3.35,0.42782881604128675,0.28354637074877065,0.28862481320994265,0.6,0.2,3.0,3.0,2.3939999999999997,3.9899999999999998,home_win
fd_Premier League_West Ham_Burnley_20251108,soccer,Premier League,West Ham,Burnley,2025-11-08T00:00:00,1.95,4.12,3.58,0.49554168374512003,0.23454036002499612,0.2699179562298838,0.8,0.4,3.0,3.0,3.2399999999999998,6.9,home_win
fd_Premier League_Sunderland_Arsenal_20251108,soccer,Premier League,Sunderland,Arsenal,2025-11-08T00:00:00,7.56,1.41,5.01,0.12705375787105233,0.6812244039043657,0.19172183822458194,0.4,0.4,3.0,3.0,3.876,1.6620000000000001,draw
fd_Premier League_Chelsea_Wolves_20251108,soccer,Premier League,Chelsea,Wolves,2025-11-08T00:00:00,1.37,8.42,5.26,0.7026596521065891,0.11432823318123839,0.18301211471217246,0.4,0.2,3.0,3.0,2.3619999999999997,5.904,home_win
fd_Premier League_Aston Villa_Bournemouth_20251109,soccer,Premier League,Aston Villa,Bournemouth,2025-11-09T00:00:00,2.25,3.29,3.49,0.42944447976781325,0.2936930332758601,0.2768624869563266,0.8,0.0,3.0,3.0,2.368,3.526,home_win
fd_Premier League_Brentford_Newcastle_20251109,soccer,Premier League,Brentford,Newcastle,2025-11-09T00:00:00,2.97,2.5,3.39,0.32635944593985744,0.3877150217765507,0.28592553228359197,0.6,0.0,3.0,3.0,3.4219999999999997,2.3600000000000003,home_win
fd_Premier League_Crystal Palace_Brighton_20251109,soccer,Premier League,Crystal Palace,Brighton,2025-11-09T00:00:00,2.3,3.1,3.62,0.42064622535422447,0.3120923607466826,0.2672614138990929,0.6,0.0,3.0,3.0,2.57,3.1239999999999997,draw
fd_Premier League_Nott'm Forest_Leeds_20251109,soccer,Premier League,Nott'm Forest,Leeds,2025-11-09T00:00:00,2.29,3.27,3.45,0.4229986164385103,0.2962283888820148,0.2807729946794749,0.6,0.2,3.0,3.0,2.592,3.29,home_win
fd_Premier League_Man City_Liverpool_20251109,soccer,Premier League,Man City,Liverpool,2025-11-09T00:00:00,1.88,3.85,4.08,0.5130583608784834,0.2505323944029997,0.2364092447185169,0.8,0.2,3.0,3.0,1.55,2.2800000000000002,home_win
fd_La Liga_Getafe_Valladolid_20241122,soccer,La Liga,Getafe,Valladolid,2024-11-22T00:00:00,1.68,6.79,3.47,0.5775097369730453,0.14288900708611432,0.2796012559408404,0.6,0.6,3.0,3.0,3.5760000000000005,12.845999999999998,home_win
fd_La Liga_Valencia_Betis_20241123,soccer,La Liga,Valencia,Betis,2024-11-23T00:00:00,2.98,2.67,3.09,0.32462197669889165,0.3623121687500738,0.3130658545510347,0.4,0.4,3.0,3.0,2.7,2.8560000000000003,home_win
fd_La Liga_Ath Madrid_Alaves_20241123,soccer,La Liga,Ath Madrid,Alaves,2024-11-23T00:00:00,1.36,10.26,4.92,0.7097351105112197,0.09407794837185761,0.19618694111692256,0.6,0.0,3.0,3.0,1.69,4.146,home_win
fd_La Liga_Girona_Espanol_20241123,soccer,La Liga,Girona,Espanol,2024-11-23T00:00:00,1.66,5.39,4.01,0.5807393754080697,0.1788547983631532,0.24040582622877701,0.8,0.6,3.0,3.0,3.3839999999999995,5.87,home_win
fd_La Liga_Las Palmas_Mallorca_20241123,soccer,La Liga,Las Palmas,Mallorca,2024-11-23T00:00:00,2.96,2.81,2.95,0.3271426372680955,0.34460576737137466,0.3282515953605297,0.4,0.2,3.0,3.0,3.4480000000000004,5.706,away_win
fd_La Liga_Celta_Barcelona_20241123,soccer,La Liga,Celta,Barcelona,2024-11-23T00:00:00,4.57,1.68,4.51,0.2112582984572746,0.5746728713986577,0.21406883014406763,0.0,0.2,3.0,3.0,3.1239999999999997,2.178,draw
fd_La Liga_Osasuna_Villarreal_20241124,soccer,La Liga,Osasuna,Villarreal,2024-11-24T00:00:00,2.62,2.74,3.5,0.3697164093944207,0.35352444985889864,0.2767591407466806,0.6,0.4,3.0,3.0,2.322,3.474,draw
fd_La Liga_Sevilla_Vallecano_20241124,soccer,La Liga,Sevilla,Vallecano,2024-11-24T00:00:00,2.32,3.32,3.32,0.4170854271356784,0.29145728643216084,0.29145728643216084,0.8,0.4,3.0,3.0,3.16,4.208,home_win
fd_La Liga_Leganes_Real Madrid_20241124,soccer,La Liga,Leganes,Real Madrid,2024-11-24T00:00:00,9.26,1.38,4.8,0.10374184818357796,0.6961228363622697,0.2001353154541525,0.6,0.2,3.0,3.0,3.376,1.418,away_win
fd_La Liga_Ath Bilbao_Sociedad_20241124,soccer,La Liga,Ath Bilbao,Sociedad,2024-11-24T00:00:00,2.27,3.75,3.06,0.4260461800643803,0.2578999543323049,0.31605386560331483,0.6,0.2,3.0,3.0,1.568,5.008,home_win
fd_La Liga_Mallorca_Valencia_20241129,soccer,La Liga,Mallorca,Valencia,2024-11-29T00:00:00,2.04,4.86,2.95,0.47364665305556103,0.19881464449245773,0.3275387024519812,0.6,0.2,3.0,3.0,2.896,5.496,home_win
fd_La Liga_Barcelona_Las Palmas_20241130,soccer,La Liga,Barcelona,Las Palmas,2024-11-30T00:00:00,1.16,14.11,9.29,0.8284478078494103,0.0681076865418367,0.10344450560875307,0.8,0.6,3.0,3.0,1.274,6.806,away_win
fd_La Liga_Alaves_Leganes_20241130,soccer,La Liga,Alaves,Leganes,2024-11-30T00:00:00,1.82,5.44,3.3,0.530201897291103,0.17738372299077343,0.2924143797181235,0.8,0.2,3.0,3.0,2.844,7.62,draw
fd_La Liga_Espanol_Celta_20241130,soccer,La Liga,Espanol,Celta,2024-11-30T00:00:00,3.36,2.28,3.35,0.2876316146233449,0.4238781689186136,0.28849021645804146,0.4,0.6,3.0,3.0,2.444,2.866,home_win
fd_La Liga_Valladolid_Ath Madrid_20241130,soccer,La Liga,Valladolid,Ath Madrid,2024-11-30T00:00:00,6.47,1.56,4.14,0.14902601448171787,0.6180758421132786,0.23289814340500356,0.4,0.2,3.0,3.0,6.715999999999999,1.8379999999999999,away_win
fd_La Liga_Villarreal_Girona_20241201,soccer,La Liga,Villarreal,Girona,2024-12-01T00:00:00,1.88,4.05,3.88,0.5131537697894352,0.23820471288991069,0.2486415173206542,0.4,0.0,3.0,3.0,1.748,7.294,draw
fd_La Liga_Real Madrid_Getafe_20241201,soccer,La Liga,Real Madrid,Getafe,2024-12-01T00:00:00,1.37,9.55,4.87,0.7018678345222662,0.1006867992979586,0.1974453661797751,0.6,0.4,3.0,3.0,1.41,6.364,home_win
fd_La Liga_Vallecano_Ath Bilbao_20241201,soccer,La Liga,Vallecano,Ath Bilbao,2024-12-01T00:00:00,2.91,2.68,3.16,0.33258977661880673,0.3611329290898237,0.30627729429136946,0.4,0.2,3.0,3.0,3.9200000000000004,2.798,away_win
fd_La Liga_Sociedad_Betis_20241201,soccer,La Liga,Sociedad,Betis,2024-12-01T00:00:00,1.81,4.93,3.59,0.5343826521215342,0.19619322522109067,0.2694241226573752,0.4,0.4,3.0,3.0,2.808,2.8560000000000003,home_win
fd_La Liga_Sevilla_Osasuna_20241202,soccer,La Liga,Sevilla,Osasuna,2024-12-02T00:00:00,2.16,3.66,3.36,0.4478238070267435,0.26428945988463554,0.2878867330886209,0.8,0.2,3.0,3.0,3.16,5.098000000000001,draw
fd_La Liga_Mallorca_Barcelona_20241203,soccer,La Liga,Mallorca,Barcelona,2024-12-03T00:00:00,6.27,1.55,4.41,0.1546328784043326,0.6255149339323647,0.21985218766330278,0.6,0.2,3.0,3.0,2.896,2.178,away_win
fd_La Liga_Ath Bilbao_Real Madrid_20241204,soccer,La Liga,Ath Bilbao,Real Madrid,2024-12-04T00:00:00,3.15,2.31,3.54,0.3073644328676296,0.4191333175467677,0.27350224958560265,0.6,0.2,3.0,3.0,1.568,1.418,home_win
fd_La Liga_Celta_Mallorca_20241206,soccer,La Liga,Celta,Mallorca,2024-12-06T00:00:00,1.91,4.73,3.41,0.5091849845470016,0.20561169566274268,0.2852033197902559,0.0,0.2,3.0,3.0,3.1239999999999997,5.706,home_win
fd_La Liga_Las Palmas_Valladolid_20241207,soccer,La Liga,Las Palmas,Valladolid,2024-12-07T00:00:00,1.8,4.79,3.67,0.5358350123295731,0.20135762467499613,0.26280736299543095,0.4,0.6,3.0,3.0,3.4480000000000004,12.845999999999998,home_win
fd_La Liga_Betis_Barcelona_20241207,soccer,La Liga,Betis,Barcelona,2024-12-07T00:00:00,5.16,1.61,4.53,0.187124285131505,0.5997275225332707,0.21314819233522425,0.2,0.2,3.0,3.0,2.298,2.178,draw
fd_La Liga_Valencia_Vallecano_20241207,soccer,La Liga,Valencia,Vallecano,2024-12-07T00:00:00,2.25,3.94,2.99,0.43037142303940723,0.2457704827001691,0.32385809426042356,0.4,0.4,3.0,3.0,2.7,4.208,away_win
fd_La Liga_Girona_Real Madrid_20241207,soccer,La Liga,Girona,Real Madrid,2024-12-07T00:00:00,4.7,1.73,4.07,0.20527330027316906,0.5576789082565865,0.23704779147024435,0.8,0.2,3.0,3.0,3.3839999999999995,1.418,away_win
fd_La Liga_Leganes_Sociedad_20241208,soccer,La Liga,Leganes,Sociedad,2024-12-08T00:00:00,4.74,1.95,3.2,0.20358226485269645,0.4948615053342469,0.30155622981305663,0.6,0.2,3.0,3.0,3.376,5.008,away_win
fd_La Liga_Ath Bilbao_Villarreal_20241208,soccer,La Liga,Ath Bilbao,Villarreal,2024-12-08T00:00:00,1.99,3.76,3.78,0.4864498552232573,0.25745617337613885,0.2560939714006038,0.6,0.4,3.0,3.0,1.568,3.474,home_win
fd_La Liga_Osasuna_Alaves_20241208,soccer,La Liga,Osasuna,Alaves,2024-12-08T00:00:00,2.09,3.78,3.43,0.4624834577642389,0.25571175310244953,0.28180478913331164,0.6,0.0,3.0,3.0,2.322,4.146,draw
fd_La Liga_Ath Madrid_Sevilla_20241208,soccer,La Liga,Ath Madrid,Sevilla,2024-12-08T00:00:00,1.37,9.1,5.02,0.7025146709644082,0.1057631977166197,0.19172213131897198,0.6,0.2,3.0,3.0,1.69,4.694,home_win
fd_La Liga_Getafe_Espanol_20241209,soccer,La Liga,Getafe,Espanol,2024-12-09T00:00:00,1.8,5.85,3.23,0.5362022730174946,0.1649853147746137,0.2988124122078917,0.6,0.6,3.0,3.0,3.5760000000000005,5.87,home_win
fd_La Liga_Valladolid_Valencia_20241213,soccer,La Liga,Valladolid,Valencia,2024-12-13T00:00:00,3.3,2.5,3.09,0.2951627693718477,0.38961485557083897,0.31522237505731315,0.4,0.2,3.0,3.0,6.715999999999999,5.496,home_win
fd_La Liga_Espanol_Osasuna_20241214,soccer,La Liga,Espanol,Osasuna,2024-12-14T00:00:00,2.88,2.72,3.15,0.3363482193329565,0.3561334087054833,0.30751837196156023,0.4,0.2,3.0,3.0,2.444,5.098000000000001,draw
fd_La Liga_Mallorca_Girona_20241214,soccer,La Liga,Mallorca,Girona,2024-12-14T00:00:00,2.38,3.48,3.08,0.40706082518077413,0.2783921735431731,0.31454700127605273,0.6,0.0,3.0,3.0,2.896,7.294,home_win
fd_La Liga_Sevilla_Celta_20241214,soccer,La Liga,Sevilla,Celta,2024-12-14T00:00:00,2.26,3.42,3.34,0.42781381552336295,0.2827073751704094,0.28947880930622766,0.8,0.6,3.0,3.0,3.16,2.866,home_win
fd_La Liga_Vallecano_Real Madrid_20241214,soccer,La Liga,Vallecano,Real Madrid,2024-12-14T00:00:00,6.07,1.61,3.97,0.15875148712318968,0.5985226874768703,0.2427258253999399,0.4,0.2,3.0,3.0,3.9200000000000004,1.418,draw
fd_La Liga_Ath Madrid_Getafe_20241215,soccer,La Liga,Ath Madrid,Getafe,2024-12-15T00:00:00,1.41,10.04,4.4,0.6845129260386387,0.0961317953898885,0.21935527857147283,0.6,0.4,3.0,3.0,1.69,6.364,home_win
fd_La Liga_Alaves_Ath Bilbao_20241215,soccer,La Liga,Alaves,Ath Bilbao,2024-12-15T00:00:00,3.82,2.19,3.17,0.25320689340749525,0.44166681863773144,0.3051262879547734,0.8,0.2,3.0,3.0,2.844,2.798,draw
fd_La Liga_Sociedad_Las Palmas_20241215,soccer,La Liga,Sociedad,Las Palmas,2024-12-15T00:00:00,1.43,9.13,4.37,0.673919102209175,0.10555359432191894,0.22052730346890617,0.4,0.6,3.0,3.0,2.808,6.806,draw
fd_La Liga_Villarreal_Betis_20241215,soccer,La Liga,Villarreal,Betis,2024-12-15T00:00:00,1.8,4.38,3.98,0.5367052129899877,0.22056378616026895,0.2427310008497432,0.4,0.4,3.0,3.0,1.748,2.8560000000000003,away_win
fd_La Liga_Barcelona_Leganes_20241215,soccer,La Liga,Barcelona,Leganes,2024-12-15T00:00:00,1.14,18.44,9.14,0.8427804791212044,0.052102480813349936,0.10511704006544562,0.8,0.2,3.0,3.0,1.274,7.62,away_win
fd_La Liga_Espanol_Valencia_20241218,soccer,La Liga,Espanol,Valencia,2024-12-18T00:00:00,2.72,3.09,2.93,0.35605098296766174,0.3134170464958059,0.33053197053653244,0.4,0.2,3.0,3.0,2.444,5.496,draw
fd_La Liga_Villarreal_Vallecano_20241218,soccer,La Liga,Villarreal,Vallecano,2024-12-18T00:00:00,1.85,4.49,3.66,0.521514777426224,0.21487802633374486,0.26360719624003126,0.4,0.4,3.0,3.0,1.748,4.208,draw
fd_La Liga_Girona_Valladolid_20241220,soccer,La Liga,Girona,Valladolid,2024-12-20T00:00:00,1.4,8.31,5.01,0.6906493079920571,0.11635487739938387,0.19299581460855889,0.8,0.6,3.0,3.0,3.3839999999999995,12.845999999999998,home_win
fd_La Liga_Getafe_Mallorca_20241221,soccer,La Liga,Getafe,Mallorca,2024-12-21T00:00:00,2.37,4.06,2.74,0.4083787315898445,0.23838856991820978,0.35323269849194583,0.6,0.2,3.0,3.0,3.5760000000000005,5.706,away_win
fd_La Liga_Celta_Sociedad_20241221,soccer,La Liga,Celta,Sociedad,2024-12-21T00:00:00,2.95,2.62,3.21,0.32841182879255876,0.36977667745727033,0.3018114937501708,0.0,0.2,3.0,3.0,3.1239999999999997,5.008,home_win
fd_La Liga_Osasuna_Ath Bilbao_20241221,soccer,La Liga,Osasuna,Ath Bilbao,2024-12-21T00:00:00,3.85,2.14,3.25,0.2510241279122228,0.451608828253298,0.2973670438344793,0.6,0.2,3.0,3.0,2.322,2.798,away_win
fd_La Liga_Barcelona_Ath Madrid_20241221,soccer,La Liga,Barcelona,Ath Madrid,2024-12-21T00:00:00,1.88,4.01,3.92,0.5132364272747457,0.24061957188940697,0.24614400083584742,0.8,0.2,3.0,3.0,1.274,1.8379999999999999,away_win
fd_La Liga_Valencia_Alaves_20241222,soccer,La Liga,Valencia,Alaves,2024-12-22T00:00:00,2.32,3.61,3.07,0.4169516521634444,0.26795784848177034,0.31509049935478534,0.4,0.0,3.0,3.0,2.7,4.146,draw
fd_La Liga_Real Madrid_Sevilla_20241222,soccer,La Liga,Real Madrid,Sevilla,2024-12-22T00:00:00,1.35,7.84,5.87,0.7131768049552684,0.12280467942469546,0.16401851562003616,0.6,0.2,3.0,3.0,1.41,4.694,home_win
fd_La Liga_Las Palmas_Espanol_20241222,soccer,La Liga,Las Palmas,Espanol,2024-12-22T00:00:00,1.87,4.53,3.57,0.5163654127992182,0.21315746621071485,0.27047712099006677,0.4,0.6,3.0,3.0,3.4480000000000004,5.87,home_win
fd_La Liga_Leganes_Villarreal_20241222,soccer,La Liga,Leganes,Villarreal,2024-12-22T00:00:00,4.32,1.93,3.52,0.22393333684932226,0.5012393861083276,0.2748272770423501,0.6,0.4,3.0,3.0,3.376,3.474,away_win
fd_La Liga_Betis_Vallecano_20241222,soccer,La Liga,Betis,Vallecano,2024-12-22T00:00:00,1.83,4.71,3.6,0.5271847105241066,0.20482972829280577,0.2679855611830876,0.2,0.4,3.0,3.0,2.298,4.208,draw
fd_La Liga_Valencia_Real Madrid_20250103,soccer,La Liga,Valencia,Real Madrid,2025-01-03T00:00:00,7.58,1.45,4.78,0.12798590696231518,0.6690573619133442,0.2029567311243408,0.4,0.2,3.0,3.0,2.7,1.418,away_win
fd_La Liga_Vallecano_Celta_20250110,soccer,La Liga,Vallecano,Celta,2025-01-10T00:00:00,2.83,2.8,3.11,0.34238576983718194,0.3460541887997232,0.31156004136309484,0.4,0.6,3.0,3.0,3.9200000000000004,2.866,home_win
fd_La Liga_Alaves_Girona_20250111,soccer,La Liga,Alaves,Girona,2025-01-11T00:00:00,2.79,2.76,3.2,0.34689164349342505,0.35066220483574495,0.30244615167082994,0.8,0.0,3.0,3.0,2.844,7.294,away_win
fd_La Liga_Valladolid_Betis_20250111,soccer,La Liga,Valladolid,Betis,2025-01-11T00:00:00,4.69,1.86,3.51,0.20585926045046493,0.5190752319960648,0.27506550755347026,0.4,0.4,3.0,3.0,6.715999999999999,2.8560000000000003,home_win
fd_La Liga_Espanol_Leganes_20250111,soccer,La Liga,Espanol,Leganes,2025-01-11T00:00:00,2.13,4.16,3.08,0.4538074661755331,0.23235814974853014,0.31383438407593683,0.4,0.2,3.0,3.0,2.444,7.62,draw
fd_La Liga_Sevilla_Valencia_20250111,soccer,La Liga,Sevilla,Valencia,2025-01-11T00:00:00,2.06,3.75,3.54,0.46920727827967934,0.25775119820163717,0.2730415235186835,0.8,0.2,3.0,3.0,3.16,5.496,draw
fd_La Liga_Las Palmas_Getafe_20250112,soccer,La Liga,Las Palmas,Getafe,2025-01-12T00:00:00,2.51,3.34,2.98,0.38553787514913007,0.28973055886955584,0.32473156598131425,0.4,0.4,3.0,3.0,3.4480000000000004,6.364,away_win
fd_La Liga_Ath Madrid_Osasuna_20250112,soccer,La Liga,Ath Madrid,Osasuna,2025-01-12T00:00:00,1.29,11.15,5.76,0.7464617337243238,0.08636194049366616,0.16717632578201003,0.6,0.2,3.0,3.0,1.69,5.098000000000001,home_win
fd_La Liga_Sociedad_Villarreal_20250113,soccer,La Liga,Sociedad,Villarreal,2025-01-13T00:00:00,1.97,4.02,3.58,0.4901170156247871,0.24018172158727136,0.26970126278794154,0.4,0.4,3.0,3.0,2.808,3.474,home_win
fd_La Liga_Espanol_Valladolid_20250117,soccer,La Liga,Espanol,Valladolid,2025-01-17T00:00:00,1.8,5.44,3.44,0.5393341326201235,0.17845614682283498,0.2822097205570414,0.4,0.6,3.0,3.0,2.444,12.845999999999998,home_win
fd_La Liga_Girona_Sevilla_20250118,soccer,La Liga,Girona,Sevilla,2025-01-18T00:00:00,1.94,4.11,3.61,0.49765713308222004,0.23490385357165613,0.2674390133461238,0.8,0.2,3.0,3.0,3.3839999999999995,4.694,away_win
